"","Name","Cluster 0","Cluster 1","Cluster 2","Cluster 3","Cluster 4","Cluster 5","Cluster 6","Cluster 7","Cluster 8","Cluster 9","Cluster 10","Cluster 11","Cluster 12","Cluster 13","Cluster 14","Cluster 15","Cluster 16","Cluster 17","Cluster 18","Cluster 19","Cluster 20","Cluster 21","Cluster 22","Cluster 23","Cluster 24","Cluster 25","Cluster 26","Cluster 27","Cluster 28","Cluster 29","Cluster 30","Cluster 31","Cluster 32","Cluster 33","Cluster 34","Cluster 35","Cluster 36","Cluster 37","Cluster 38","Cluster 39","Cluster 40","Cluster 41","Cluster 42","Cluster 43","Cluster 44","Cluster 45","Cluster 46","Cluster 47","Cluster 48","Cluster 49","Cluster 50","Cluster 51","Cluster 52","Cluster 53","Cluster 54","Cluster 55","Cluster 56","Cluster 57","Cluster 58","Cluster 59","Cluster 60","Cluster 61","Cluster 62","Cluster 63","Cluster 64","Cluster 65","Cluster 66","Cluster 67","Cluster 68","Cluster 69","Cluster 70","Cluster 71","Cluster 72","Cluster 73","Cluster 74","Cluster 75","Cluster 76","Cluster 77","Cluster 78","Cluster 79","Cluster 80","Cluster 81","Cluster 82","Cluster 83","Cluster 84","Cluster 85","Cluster 86","Cluster 87","Cluster 88","Cluster 89","Cluster 90","Cluster 91","Cluster 92","Cluster 93","Cluster 94","Cluster 95","Cluster 96","Cluster 97","Cluster 98","Cluster 99","Cluster 100","Metacluster 0","Metacluster 1","Metacluster 2","Metacluster 3","Metacluster 4","Metacluster 5","Metacluster 6","Metacluster 7","Metacluster 8","Metacluster 9","Metacluster 10","Metacluster 11","Metacluster 12","Metacluster 13","Metacluster 14","Metacluster 15","Metacluster 16"
"36","FlowSOM_c02_Covid 19 Cytof Study 09 12 21_HKM_100222_00_1_CO036.fcs",41.664094876995,1.29618199453311,0.681156864474032,0.0617229521206243,0.229256679305176,3.78824618640332,0.131161273256327,2.55048055727008,2.51410810334186,0.490477030244247,0.232563266025924,0.646988801692972,1.27744466978221,1.73816241953972,1.17273609029186,3.78824618640332,0.158716162595891,0.244687417335332,0.32514769420686,0.445287011727361,1.22894806454457,1.27964906092937,0.659112953002381,0.439776033859448,0.97103430032625,0.418834317961379,0.32514769420686,0.75720835905123,0.267833524380566,0.114628339652588,0.205008376686359,1.06582311965435,0.590776827440261,0.306410369455956,0.666828322017459,0.699894189224936,0.185168856361873,0.533462657613967,0.391279428621815,0.139978837844987,0.488272639097081,1.72934485495106,0.662419539723129,0.394586015342562,0.561017546953531,0.426549686976457,0.198395203244864,0.0396790406489728,0.130059077682744,0.206110572259942,0.250198395203245,1.29948858125386,0.228154483731593,0.328454280927608,0.340578432237016,0.0914822326073538,0.104708579490345,0.0352702583546424,0.0870734503130235,2.27272727272727,0.0451900185168856,0.0628251476942069,0.0264526937659818,0.324045498633277,0.250198395203245,0.132263468829909,0.119037121946918,0.365928930429415,0.351600387972842,0.519134115157393,0.525747288598889,0.471739705493343,0.622740499074156,0.421038709108544,0.809011551009611,0.110219557358258,0.0848690591658584,0.0429856273697205,0.0771536901507804,0.272242306674896,0.202803985539194,0.777047879375716,0.591879023013844,0.197293007671281,0.480557270082003,0.350498192399259,0.0914822326073538,0.152102989154396,0.0507009963847985,0.502601181553655,0.576448284983687,0.513623137289481,0.128956882109161,0.128956882109161,1.22233489110308,0.230358874878758,0.108015166211093,0.0584163653998766,0.229256679305176,1.20690415307292,2.00709813949387,41.664094876995,15.9597919054757,5.92430120800635,2.97262146195221,0.232563266025924,5.62781059871264,2.07984304735032,6.24504011991888,2.91420509655233,0.426549686976457,0.434265055991535,7.94021691208888,0.413323340093466,3.31209769861564,3.1059871263557,0.618331716779825,0.128956882109161
"37","FlowSOM_c02_Covid 19_Study_03 jan 2022_HKM_My Ha_U ant_240122_00_1_0_CO053.fcs",2.04635964464413,1.28867558460125,0.706627182681507,0.147043806800776,0.41458184417441,3.25028081282549,0.0745430409476156,0.244051873787399,3.01337690186868,3.33809864188706,1.98304911671602,1.98407025426325,0.517716736444399,0.689267844378638,0.991524558358011,1.28254875931788,0.108240580006127,0.609619115694884,1.12120902685592,2.79383232921475,0.274686000204228,0.844480751557235,0.768916573062391,0.472786684366384,1.09772286326968,0.591238639844787,0.507505360972123,1.21821709384254,0.555498825691821,0.866945777596242,4.14071275400797,1.28867558460125,0.61574594097825,2.21484733993669,1.5460022465026,1.87685081180435,1.71551107934239,0.326764015112836,0.350250178699071,0.886347390993567,2.36903910956806,0.787297048912489,0.441131420402328,0.941488818543858,1.21209026855918,0.422750944552231,8.68681711426529,0.763810885326253,0.100071479628306,1.19064638006739,1.64709486367814,1.26621055856224,0.180741345859287,0.753599509853977,0.649443480036761,1.22638619422036,0.487082610027571,0.238946186051261,0.141938119064638,1.95343612784642,0.454406208516287,0.104156029817216,0.0265495762279179,0.206269784539978,0.298172163790463,0.446237108138466,0.557541100786276,0.587154089655877,0.618809353619933,0.4104972939855,0.674971918717451,1.0282855100582,1.60727049933626,0.834269376084959,0.611661390789339,0.216481160012254,0.791381599101399,0.101092617175534,0.192994996426019,0.113346267742265,0.199121821709384,2.60287960788318,0.888389666088022,0.25222097416522,0.311446951904422,0.719901970795466,0.146022669253548,0.726028796078832,0.124578780761769,0.573879301541918,0.951700194016134,1.77269478198713,0.268559174920862,0.471765546819157,0.514653323802716,0.314510364546104,0.493209435310936,0.43602573266619,0.649443480036761,1.13958950270601,2.337383845604,2.04635964464413,12.1168181354028,5.17104053916063,13.7833146124783,1.98304911671602,12.9449606862044,2.55080159297457,5.98284488920658,6.13193097110181,0.422750944552231,11.1640968038395,11.4755437557439,0.336975390585112,4.16317778004697,8.16807924027366,1.08649035025018,0.471765546819157
"38","FlowSOM_c02_Covid 19_Study_05 jan 2022_HKM_My Ha_U ant_240122_0_1_0_CO212.fcs",3.62866026582841,1.16627373264541,3.29267320417763,3.96464732747919,2.54780697258573,4.88718807302878,0.157173608501042,4.20040774023075,2.96693659525518,0.739171535631713,0.683363515221922,2.88948873019669,0.668557305725447,2.05464630243391,4.20610243619093,1.13096661769228,0.076308925866448,4.19015728750242,0.447603102470359,0.798396373617613,0.301818885889682,0.558080204097903,1.72549287593535,0.699308663910434,0.453297798430542,0.716392751790982,0.29270737235339,0.339403879226888,0.291568433161354,0.964681495654947,0.531884602681063,1.3496429425633,0.554663386521794,0.49657748772793,0.274484345280805,1.52617851732896,1.60476532157948,0.214120568102869,0.0558080204097903,0.455575676814615,1.3029464356898,0.718670630175055,0.190202845070102,0.612749285315657,0.726643204519311,1.01137800252844,1.69246363936629,1.49201034156786,0.0706142299062653,0.104782405667361,0.728921082903384,0.37812781175613,0.232343595175454,0.463548251158871,1.24827735447204,0.479493399847382,0.324597669730413,0.32231979134634,0.293846311545427,0.383822507716313,1.20385872598262,0.0239177230327673,0.0182230270725846,0.0284734798009134,0.129839067892165,0.248288743863965,0.628694434004168,0.265372831744513,0.248288743863965,0.218676324871015,0.794979556041503,0.0375849933372057,0.0728921082903384,0.217537385678979,0.124144371931983,0.252844500632111,1.04668511748158,1.13666131365246,0.502272183688113,0.215259507294906,1.07629753647453,1.10477101627544,0.103643466475325,0.116171797587727,0.166285122037334,0.224371020831198,0.260817074976367,1.433924442774,1.42481292923771,0.456714616006651,1.7642168084646,1.14007813122857,0.834842427762782,0.502272183688113,0.315486156194121,0.534162481065136,1.05579663101787,2.61614332410793,0.70728123825469,0.624138677236022,5.24253710094418,3.62866026582841,27.3664309062539,12.0385872598262,4.63889932916482,0.683363515221922,9.12859762417285,0.971515130807166,5.13547681689275,2.87696039908429,1.01137800252844,3.98856505051195,15.4531269575517,0.0706142299062653,8.87803100192481,3.29381214336967,0.333709183266705,0.502272183688113
"39","FlowSOM_c02_Covid 19_Study_Cytof Fixed_211021_HKM_My Ha_Uant_00_1_0_CO013.fcs",36.3012273767423,0.208029956313709,0,0,0,0.395256916996047,0.0832119825254837,0.0416059912627418,0.332847930101935,0.104014978156855,0.104014978156855,0.0416059912627418,0.0624089868941128,0,0.0416059912627418,0.104014978156855,0.187226960682338,0,0.124817973788226,0.166423965050967,0.104014978156855,0.249635947576451,0.0832119825254837,0.0416059912627418,0.0624089868941128,0,0.0416059912627418,0,0.0208029956313709,0.0624089868941128,0.395256916996047,0.0832119825254837,0.0208029956313709,0.0624089868941128,0.187226960682338,0.145620969419596,0.0416059912627418,0.0208029956313709,0,0.22883295194508,0.270438943207822,0.145620969419596,0.0208029956313709,0.0624089868941128,0.0624089868941128,0.0624089868941128,0.104014978156855,0.0624089868941128,0.0832119825254837,0.270438943207822,0.499271895152902,0.291241938839193,0.0416059912627418,0.0208029956313709,0.0832119825254837,0.312044934470564,2.35073850634491,0.811316829623466,0.936134803411691,0.68649885583524,0.0832119825254837,1.35219471603911,0.0624089868941128,0.374453921364677,0.832119825254837,1.85146661119201,1.1441647597254,2.9332223840233,3.45329727480757,1.18577075098814,0.0208029956313709,3.47410027043894,1.39380070730185,0.852922820886208,3.32847930101935,0.312044934470564,4.70147701268983,0.0832119825254837,0.68649885583524,0.104014978156855,0.0208029956313709,0.561680882047015,1.60183066361556,0.104014978156855,0.977740794674433,3.01643436654878,0.124817973788226,2.22592053255669,0.124817973788226,2.76679841897233,0.0624089868941128,1.16496775535677,0.0208029956313709,1.91387559808612,0.91533180778032,0.561680882047015,1.16496775535677,1.74745163303516,3.0788433534429,2.24672352818806,0.0416059912627418,36.3012273767423,1.10255876846266,0.769710838360724,1.10255876846266,0.104014978156855,0.790513833992095,0.124817973788226,0.707301851466611,1.76825462866653,0.0624089868941128,2.82920740586644,41.3147493239026,1.7890576242979,0.145620969419596,8.21718327439151,0.956937799043062,1.91387559808612
"40","FlowSOM_c02_Cytof_Covid samples_10 nov 2021_HKM_260122_03_1_0-002_CO026.fcs",9.8255186132424,0.985507246376812,0.75589656152316,0.20460358056266,0.428530832622904,5.92100028417164,0.234157431088377,2.47001989201478,2.53481102585962,1.04688832054561,0.716112531969309,1.1639670360898,0.774083546462063,2.06308610400682,2.0278488206877,1.83574879227053,0.22847399829497,0.437624325092356,0.395566922421142,0.62176754759875,2.71781756180733,1.35947712418301,1.27877237851662,0.636544472861608,1.15942028985507,0.372833191247514,0.264847968172776,0.453537936913896,0.161409491332765,0.389883489627735,0.819551008809321,1.88348962773515,0.721795964762717,0.793407217959648,1.02415458937198,1.52315998863313,0.262574595055413,0.238704177323103,0.128445581131003,1.33901676612674,1.91304347826087,1.96533105996022,0.581983518044899,0.396703608979824,0.761579994316567,1.26285876669508,2.06308610400682,0.411480534242683,0.275078147200909,1.36175049730037,3.91020176186417,1.46064222790566,0.396703608979824,0.886615515771526,0.309178743961353,0.51946575731742,0.369423131571469,0.18868996874112,0.135265700483092,0.753623188405797,0.649048025007104,0.293265132139812,0.0750213128729753,0.385336743393009,0.760443307757886,1.12304631997727,0.937766410912191,1.03097470872407,1.53907360045467,0.297811878374538,0.171639670360898,1.6050014208582,1.37993748223927,0.380789997158284,2.33248081841432,0.636544472861608,1.08667235009946,0.146632566069906,0.285308326229042,0.0716112531969309,0.0875248650184712,2.14833759590793,0.887752202330207,0.151179312304632,0.679738562091503,1.7152600170503,0.276214833759591,0.753623188405797,0.192100028417164,0.311452117078716,0.185279909065075,0.659278204035237,0.388746803069054,0.437624325092356,0.461494742824666,0.493321966467747,0.529695936345553,0.3307757885763,0.733162830349531,0.733162830349531,0.533105996021597,9.8255186132424,17.5197499289571,6.30065359477124,7.50895140664962,0.716112531969309,8.47399829497016,1.25717533390168,8.20574026712134,8.01364023870418,1.26285876669508,3.36345552713839,17.7823245240125,0.753623188405797,0.977550440466041,7.0690537084399,0.531969309462916,0.437624325092356
"41","FlowSOM_c02_Cytof_Covid samples_15 nov 2021_HKM_260122_00_1_0_CO033.fcs",19.1775177188067,0.848854458546234,0.296686995220043,0,0,0.692269655513433,0.0824130542277897,0.247239162683369,0.271963078951706,0.510960936212296,0.684028350090654,0.848854458546234,0.313169606065601,0.140102192187242,0.263721773528927,0.164826108455579,0.0741717488050107,0.0329652216911159,0.173067413878358,0.189550024723916,0.486237019943959,1.36805670018131,0.898302291082907,0.346134827756717,0.387341354870611,0.173067413878358,0.0741717488050107,0.535684852480633,0.0576891379594528,0.0824130542277897,0.148343497610021,2.32404812922367,0.972474039887918,0.980715345310697,1.17026537003461,1.0960936212296,0.115378275918906,0.0494478325366738,0.0329652216911159,0.115378275918906,0.255480468106148,3.54376133179496,0.56040876874897,0.329652216911159,0.436789187407285,0.412065271138948,0.0824130542277897,0.00824130542277897,0.0247239162683369,0.1565848030328,0.107136970496127,2.77731992747651,0.32141091148838,0.47799571452118,0.263721773528927,0.0906543596505686,0.313169606065601,0.189550024723916,0.173067413878358,0.428547881984506,0.00824130542277897,0.931267512774023,0.0576891379594528,0.568650074171749,1.38453931102687,1.93670677435306,1.95318938519862,2.96686995220043,2.43942640514257,1.34333278391297,0.0659304433822318,1.82956980385693,2.29932421295533,0.766441404318444,3.20586780946102,0.972474039887918,2.12625679907697,0.115378275918906,0.609856601285644,0.206032635569474,0.0824130542277897,2.11801549365419,2.87621559254986,0.23899785726059,1.63177847371024,4.16185923850338,0.502719630789517,1.55760672490523,0.181308719301137,2.30756551837811,0.123619581341685,1.63177847371024,0.23899785726059,1.03840448327015,1.52464150321411,1.42574583814076,1.1373001483435,0.634580517553981,1.55760672490523,1.7636393604747,0.0988956650733476,19.1775177188067,4.9365419482446,0.88181968023735,1.67298500082413,0.684028350090654,6.00791165320587,0.700510960936212,11.2411405966705,0.815889236855118,0.412065271138948,0.494478325366738,38.0089006098566,1.55760672490523,0.370858744025054,10.9939014339871,1.00543926157903,1.03840448327015
"42","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 011121 HKM_CO068.fcs",7.32458912768647,0.695322376738306,3.0222819216182,1.34718710493047,0.928413400758534,4.91861567635904,0.114570164348925,1.2563211125158,1.01137800252844,0.438527180783818,0.904709228824273,2.48893805309735,0.817793931731985,2.15312895069532,2.7852402022756,1.1891592920354,0.0513590391908976,0.683470290771176,0.240992414664981,0.19358407079646,0.252844500632111,0.995575221238938,1.88053097345133,0.402970922882427,0.608407079646018,0.505689001264222,0.130372945638432,0.130372945638432,0.3397597977244,1.05088495575221,0.320006321112516,2.78128950695322,0.564949431099874,0.331858407079646,0.260745891276865,1.41829962073325,0.999525916561315,0.343710493046776,0.138274336283186,0.948166877370417,0.813843236409608,1.4775600505689,0.229140328697851,0.240992414664981,0.537294563843236,0.924462705436157,0.1698798988622,0.0237041719342604,0.177781289506953,0.154077117572693,0.778286978508217,0.679519595448799,0.458280657395702,0.580752212389381,0.663716814159292,0.134323640960809,0.165929203539823,0.106668773704172,0.126422250316056,0.529393173198483,1.46570796460177,0.177781289506953,0.0474083438685209,0.075063211125158,0.20543615676359,0.493836915297092,0.813843236409608,0.821744627054362,0.778286978508217,0.636061946902655,1.0192793931732,0.418773704171934,0.458280657395702,0.240992414664981,0.655815423514539,0.636061946902655,1.43805309734513,0.651864728192162,0.94421618204804,0.312104930467762,0.829646017699115,5.35319216182048,0.798040455120101,0.904709228824273,0.766434892541087,1.24841972187105,0.505689001264222,1.94374209860936,1.4103982300885,1.18520859671302,1.74620733249052,1.46175726927939,1.84102402022756,1.02323008849558,1.03903286978508,1.37089127686473,1.58422882427307,1.88843236409608,1.45385587863464,1.20891276864728,2.20448798988622,7.32458912768647,21.3416561314791,3.35809102402023,3.06969026548673,0.904709228824273,7.31668773704172,1.12989886219975,7.43520859671302,3.87563211125158,0.924462705436157,0.493836915297092,24.2256637168142,0.300252844500632,5.79962073324905,10.3310682680152,1.14570164348925,1.02323008849558
"43","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 021221 HKM_CO113.fcs",28.6022771888496,0.747760288396331,0.59606667380519,0.264125352464575,0.397972659456758,1.83995431345255,0.0374772459578113,0.364064675018739,1.17607167077132,1.44198165399579,0.399757290216654,0.851268872470286,0.501481243530714,0.749544919156227,0.578220366206232,1.06542456365778,0.048185030517186,0.480065674411964,0.558589427847378,0.795945318913517,1.17071777849163,0.49434272049113,0.499696612770818,0.331941321340615,0.728129350037477,0.408680444016133,0.41403433629582,0.212371060427598,0.176678445229682,0.540743120248421,0.544312381768212,0.660313381161438,0.403326551736446,0.733483242317165,0.911946318306742,1.39201199271871,0.526466074169254,0.137416568511975,0.124924153192704,1.1849948245708,1.35988863904058,0.869115180069244,0.20701716814791,0.430096013134882,0.747760288396331,1.15108684013278,2.24506549594889,1.56690580718849,0.328372059820823,1.04579362529893,1.91133954384838,1.46339722311454,0.405111182496341,0.531819966448942,0.449726951493736,0.706713780918728,0.340864475140093,0.430096013134882,0.385480244137488,2.21115751151087,1.27065710104579,0.0731698611557269,0.0446157689973944,0.326587429060927,0.301602598422386,0.183816968269265,0.123139522432809,0.342649105899989,0.547881643288004,1.10111717885569,2.22721918834993,0.217724952707285,0.43544990541457,0.838776457151015,0.704929150158832,0.199878645108327,0.312310382981761,0.269479244744262,0.189170860548952,0.810222364992683,2.86076310811293,1.00831637934111,0.135631937752079,0.478281043652068,0.428311382374987,0.260556090944784,0.0910161687546847,0.326587429060927,0.415818967055716,1.30278045472392,3.20519684477282,0.16061676839062,0.19452475282864,0.331941321340615,1.45268943855516,0.324802798301032,0.292679444622908,0.294464075382803,0.349787628939572,1.40450440803798,2.2807581111468,28.6022771888496,8.08616197308777,2.6644537245244,5.85358889245815,0.399757290216654,7.12424599350394,0.979762287182782,4.98982760466859,7.62394260627476,1.15108684013278,4.8595495591962,12.8457722097298,0.444373059214049,10.5739372523825,2.15226469643431,1.31705750080308,0.331941321340615
"44","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 04112021 HKM-002_CO109.fcs",5.73383343752171,2.74246949595981,1.44011483873955,0.164386098955801,0.559144266166562,6.67037114213609,0.144706073024473,4.59007663633627,2.77488365631729,1.31508879164641,0.527887754393276,1.76078349656178,1.04767196869718,2.02241207659003,4.48820356092704,1.8927554351601,0.103030723993425,0.615869046792156,0.295200388969924,0.820772846194809,3.38380681160427,1.56051029149591,0.894862355583339,0.475793568104466,0.730476256627538,0.610080803871177,0.119237804172165,0.505892431293557,0.112291912666991,0.438748813410201,0.701535042022644,0.854344655136487,0.501261836956773,0.40054641013174,0.856659952304878,1.19469333889005,0.306776874811882,0.498946539788382,0.206061447986849,3.42432451205112,0.507050079877752,1.8672871663078,0.325299252159015,0.302146280475099,0.670278530249357,1.54893380565396,1.1252344238383,0.537148943066843,0.194484962144891,1.20048158181103,2.13354634067283,1.50031256511773,0.68069736750712,0.59271607510824,0.591558426524044,0.519784214303906,0.405177004468524,0.564932509087541,0.195642610729087,0.789516334421523,0.620499641128939,0.152809613113843,0.0208376745155241,0.115764858419578,0.272047417286009,0.512838322798731,0.575351346345303,0.705007987775231,0.782570442916348,0.450325299252159,0.523257160056493,0.627445532634114,0.416753490310481,0.226899122502373,0.630918478386701,0.281308605959575,1.206269824732,0.113449561251187,0.426014678984048,0.201430853650066,0.277835660206988,1.88928248940752,1.02799194276585,0.0659859692991595,0.354240466763909,1.20163923039522,0.155124910282235,1.27457109119956,0.240790905512723,0.861290546641661,0.98515894515061,1.92285429834919,0.441064110578593,0.232687365423352,0.566090157671737,0.427172327568243,0.694589150517469,0.758259822648237,0.799935171679285,1.35097589775648,1.87191776064458,5.73383343752171,24.3488226713899,8.52376652543354,7.16700238475608,0.527887754393276,6.56155217522169,1.51767729388067,6.91347734481721,8.16836841008544,1.54893380565396,2.58734458567757,15.6027876177907,0.289412146048945,3.65816952605867,6.32539186404575,0.292885091801533,0.232687365423352
"45","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 08112021 HKM-001_CO122.fcs",5.23959491169569,1.01889588736569,1.28339714297476,0.665884483965255,1.52011032892841,12.3965666296159,0.374624346465769,6.54151743444074,2.30332221810547,0.662796920670207,0.341690337985262,0.931414927339344,0.610308344654399,3.34897698736157,1.87312173232885,2.43917500308756,0.134823597217076,1.44395043431724,0.601045654769256,0.46622205755218,0.78115351364703,0.935531678399407,1.35029434770079,0.612366720184431,0.865546910378329,0.323164958214977,0.349923840105389,1.21855831377877,0.518710633567988,0.379770285290848,0.24288831254374,1.10843522292207,0.532090074513194,0.715285496686015,0.509447943682846,1.52216870445844,0.619571034539541,0.955086245934708,0.843933967312997,0.991107817710263,0.72660656210119,1.29265983285991,0.312873080564818,0.292289325264501,0.938619241694455,0.880984726853567,0.574286772878844,0.323164958214977,0.722489811041126,0.608249969124367,1.5777448437693,0.664855296200239,0.263472067844057,0.651475855255033,0.296406076324565,0.221275369478408,0.337573586925199,0.318019019389898,0.216129430653328,0.240829937013709,1.00551644642048,0.123502531801902,0.0267588818904121,0.117327405211807,0.389032975175991,0.676176361615413,0.907743608743979,0.882013914618583,0.838788028487917,0.319048207154913,0.413733481536372,0.647359104194969,0.505331192622782,0.19348729982298,0.883043102383599,0.440492363426784,1.46350500185254,0.174961920052694,0.529002511218147,0.120414968506854,0.259355316783994,2.13556461240789,1.31941871475032,0.165699230167552,0.515623070272941,1.1496027335227,0.183195422172821,1.1815075542382,0.320077394919929,0.592812152649129,0.627804536659668,2.75101889588737,1.21547075048372,0.539294388868305,0.449755053311926,0.674117986085381,0.869663661438393,1.06726771232144,1.10328928409699,0.868634473673377,0.321106582684945,5.23959491169569,27.0233831460212,11.3992836853155,3.2594376518052,0.341690337985262,8.09867852290972,4.25877897163558,5.12226750648388,4.42344901403812,0.880984726853567,1.45630068749743,17.1339179119839,0.267588818904121,1.62199991766498,8.57416327034704,0.359186529990531,0.539294388868305
"46","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 131221 HKM_CO052.fcs",2.99816737935247,0.911423335369579,1.40256566890654,1.03848503359805,1.59560171044594,4.3714111178986,0.136835675015272,4.31521075137447,1.08979841172877,1.06291997556506,1.02626756261454,2.16493585827734,0.752596212583995,2.02565668906536,1.50030543677459,1.23396456933415,0.0513133781307269,1.23640806353085,0.535125229077581,0.491142333536958,0.356750152718387,0.740378741600489,1.54917532070861,0.59132559560171,0.469150885766646,0.28588882101405,0.0879657910812462,0.300549786194258,0.168601099572389,1.27794746487477,0.500916310323763,1.24862553451436,0.554673182651191,0.544899205864386,0.393402565668907,1.26572999389126,0.701282834453268,0.354306658521686,0.0855222968845449,1.67623701893708,0.791692119731216,1.15332926084301,0.24679291386683,0.586438607208308,0.581551618814905,1.26817348808797,2.99816737935247,1.44410507025046,0.508246792913867,0.613317043372022,2.16737935247404,1.06047648136836,0.215027489309713,0.403176542455712,0.601099572388516,1.16065974343311,0.784361637141112,1.98411728772144,0.918753817959682,0.268784361637141,1.93280390959071,0.0879657910812462,0.0268784361637141,0.153940134392181,0.254123396456933,0.547342700061087,0.415394013439218,0.537568723274282,0.410507025045816,0.327428222357972,1.16799022602321,0.15149664019548,0.49602932193036,0.373854612095296,0.366524129505192,0.408063530849114,1.05803298717166,0.581551618814905,0.549786194257789,0.461820403176542,1.83017715332926,4.81857055589493,0.74282223579719,0.681734880879658,0.557116676847892,0.674404398289554,0.442272449602932,1.20219914477703,1.15332926084301,0.845448992058644,1.7104459376909,2.22846670739157,2.20403176542456,0.852779474648748,0.671960904092853,0.928527794746488,0.987171655467318,1.29260843005498,1.07513744654856,0.493585827733659,1.44899205864386,2.99816737935247,17.7373243738546,7.36469150885767,4.48136835675015,1.02626756261454,7.0568112400733,1.41722663408674,5.48320097739768,6.658521686011,1.26817348808797,6.38729383017715,19.1447770311546,0.268784361637141,6.15760537568723,10.6414172266341,1.05558949297495,0.852779474648748
"47","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 151221 HKM_CO067.fcs",2.77741178950697,1.985559566787,1.92626946691612,0.55337426546154,1.20951803736594,6.26235210413977,0.13439089304066,3.57716935887639,3.64041213207199,1.18053176631795,0.671954465203299,1.94735039131466,0.93941869350971,1.86961448259506,2.06988326438114,1.82613507602308,0.0909114864686816,2.57582544994598,0.661414003004032,0.639015520830588,0.910432422461725,0.98158054230678,0.851142322590846,0.567867400985533,0.569184958760442,0.519117763313921,0.140978681915202,0.357058157000184,0.208174128435532,0.863000342565021,0.447969643468866,1.39397612585312,0.473003241192126,0.917020211336267,0.834014071517036,1.74181137842894,0.465097894542676,0.2345252839337,0.181822972937363,3.12261192653298,1.0000263511555,2.19109857967272,0.283274921605312,0.529658225513189,0.895939286937732,1.8762022714696,0.666684234103665,0.99870879338059,0.509894858889562,1.55867084771667,4.57719571003188,2.28859785501594,0.87222324698938,0.482226145616485,1.05799889325147,0.29381538380458,0.270099343856228,0.826108724867585,0.793169780494875,0.437429181269599,2.11336267095312,0.0764183509446889,0.0421618487970698,0.110674853092308,0.127803104166118,0.306990961553664,0.409760467996522,0.441381854594324,0.351787925900551,0.469050567867401,1.37421275922949,0.245065746132968,0.445334527919049,0.332024559276924,0.230572610608975,0.200268781786081,0.636380405280772,0.256923766107144,0.287227594930038,0.314896308203115,1.13309968642125,1.42032728135129,0.615299480882237,0.223984821734433,0.274052017180953,0.371551292524177,0.138343566365385,0.7971224538196,0.364963503649635,0.855094995915571,2.39532003478353,2.55869719887217,0.583678094284434,0.527023109963372,0.558644496561174,0.408442910221613,0.527023109963372,0.72202166064982,0.649555983029856,0.834014071517036,0.541516245487365,2.77741178950697,21.5710558908008,10.6801233234077,5.04097604679965,0.671954465203299,8.03183219584179,1.49147540119634,9.04239900919655,11.8092703365043,1.8762022714696,2.22930775514506,12.1531529157554,0.229255052834067,5.44414872592163,5.86840232944215,0.556009381011357,0.527023109963372
"48","FlowSOM_c03_COVID-19 STUDY CyTOF FIXED 171121 HKM_CO057.fcs",17.801926954963,0.156845171409366,0.179251624467847,0.0112032265292404,0.0448129061169617,0.336096795877213,0.0224064530584808,0.0560161326462021,0.100829038763164,0.26887743670177,0.548958099932781,0.358503248935693,0.123235491821645,0.0448129061169617,0.336096795877213,0.134438718350885,0.078422585704683,0,0.212861304055568,0.481738740757338,0.0336096795877213,0.280080663231011,0.504145193815819,0.0672193591754425,0.414519381581896,0.0896258122339234,0.0896258122339234,0.078422585704683,0.0448129061169617,0.358503248935693,0.840241989693032,0.616177459108223,0.324893569347972,0.515348420345059,0.481738740757338,0.840241989693032,0.168048397938606,0.112032265292404,0.0224064530584808,1.5796549406229,0.941071028456195,0.963477481514676,0.145641944880125,0.112032265292404,0.53775487340354,0.336096795877213,0.291283889760251,0.0560161326462021,0.078422585704683,0.851445216222272,1.82612592426619,0.705803271342146,0.0896258122339234,0.25767421017253,0.112032265292404,0.123235491821645,0.280080663231011,0.168048397938606,0.0896258122339234,0.79542908357607,0.369706475464934,0.358503248935693,0.0448129061169617,0.201658077526328,0.324893569347972,0.705803271342146,1.5796549406229,2.78960340578086,2.62155500784226,1.72529688550302,0.0672193591754425,2.34147434461125,1.75890656509075,0.504145193815819,1.99417432220479,0.616177459108223,2.52072596907909,0.168048397938606,1.31077750392113,0.616177459108223,0.235267757114049,4.95182612592427,2.00537754873404,0.571364552991261,1.71409365897378,3.55142280976921,0.896258122339234,3.99955187093883,0.694600044812906,5.39995518709388,0.235267757114049,1.6916872059153,1.03069684069012,2.49831951602061,1.82612592426619,1.59085816715214,1.33318395697961,1.74770333856151,1.91575173650011,1.92695496302935,0.0448129061169617,17.801926954963,2.00537754873404,0.470535514228098,2.92404212413175,0.548958099932781,3.82030024647098,0.336096795877213,3.215326013892,5.42236164015236,0.336096795877213,0.750616177459108,43.8270221823885,0.604974232578983,0.582567779520502,13.7799686309657,1.07550974680708,2.49831951602061
