"","Name","Cluster 0","Cluster 1","Cluster 2","Cluster 3","Cluster 4","Cluster 5","Cluster 6","Cluster 7","Cluster 8","Cluster 9","Cluster 10","Cluster 11","Cluster 12","Cluster 13","Cluster 14","Cluster 15","Cluster 16","Cluster 17","Cluster 18","Cluster 19","Cluster 20","Cluster 21","Cluster 22","Cluster 23","Cluster 24","Cluster 25","Cluster 26","Cluster 27","Cluster 28","Cluster 29","Cluster 30","Cluster 31","Cluster 32","Cluster 33","Cluster 34","Cluster 35","Cluster 36","Cluster 37","Cluster 38","Cluster 39","Cluster 40","Cluster 41","Cluster 42","Cluster 43","Cluster 44","Cluster 45","Cluster 46","Cluster 47","Cluster 48","Cluster 49","Cluster 50","Cluster 51","Cluster 52","Cluster 53","Cluster 54","Cluster 55","Cluster 56","Cluster 57","Cluster 58","Cluster 59","Cluster 60","Cluster 61","Cluster 62","Cluster 63","Cluster 64","Cluster 65","Cluster 66","Cluster 67","Cluster 68","Cluster 69","Cluster 70","Cluster 71","Cluster 72","Cluster 73","Cluster 74","Cluster 75","Cluster 76","Cluster 77","Cluster 78","Cluster 79","Cluster 80","Cluster 81","Cluster 82","Cluster 83","Cluster 84","Cluster 85","Cluster 86","Cluster 87","Cluster 88","Cluster 89","Cluster 90","Cluster 91","Cluster 92","Cluster 93","Cluster 94","Cluster 95","Cluster 96","Cluster 97","Cluster 98","Cluster 99","Cluster 100","Metacluster 0","Metacluster 1","Metacluster 2","Metacluster 3","Metacluster 4","Metacluster 5","Metacluster 6","Metacluster 7"
"102","FlowSOM_c05_Covid 19_Study_Cytof Fixed_211021_HKM_My Ha_Uant_00_1_0_CO032.fcs",37.9675886438406,0.0365541610820032,0.0121847203606677,0.0852930425246741,0.0609236018033386,0.0731083221640063,0.0121847203606677,0.950408188132082,0.53612769586938,0.219324966492019,0.328987449738029,0.0609236018033386,0.0731083221640063,0.0365541610820032,0.194955525770684,0.0731083221640063,0.0852930425246741,0.170586085049348,0.304618009016693,1.66930668941148,0.0974777628853418,0.0365541610820032,0.0852930425246741,0.231509686852687,0.182770805410016,0.10966248324601,0,0,0.0243694407213354,0.0487388814426709,0.718898501279396,0.0609236018033386,0,0,0.0243694407213354,0.0609236018033386,0,0,0.0243694407213354,0.889484586328744,0.511758255148044,0.0609236018033386,0.0609236018033386,0.0609236018033386,0.0731083221640063,0,0.0121847203606677,0.0121847203606677,0,2.69282319970757,9.11417082977946,0.0365541610820032,0.0365541610820032,0.0609236018033386,0.219324966492019,0.0609236018033386,0.0121847203606677,0.0121847203606677,0.316802729377361,0.913854027050079,1.62056780796881,0.170586085049348,0.0487388814426709,0.0243694407213354,0.0121847203606677,0.0121847203606677,0.0121847203606677,0.523942975508712,2.60753015718289,2.41257463141221,4.2646521262337,0.0852930425246741,0.0487388814426709,0.0243694407213354,0,0,0,0.0121847203606677,5.21506031436579,3.5091994638723,2.3394663092482,0.0365541610820032,0,0.0609236018033386,0.0243694407213354,0.0121847203606677,0.0365541610820032,0.0852930425246741,2.35165102960887,2.15669550383819,2.09577190203485,0.0243694407213354,0.0609236018033386,0.0243694407213354,0.0121847203606677,0.0487388814426709,0.0243694407213354,0.901669306689411,3.0218106494456,2.36383574996954,3.89911051541367,37.9675886438406,0.365541610820032,1.23065675642744,5.04447422931644,0.414280492262703,51.9800170586085,2.58316071646156,0.414280492262703
"103","FlowSOM_c05_Cytof_Covid samples_10 nov 2021_HKM_260122_03_1_0-002_CO054.fcs",9.18577075098814,0.863636363636364,0.434782608695652,0.559288537549407,1.27470355731225,0.557312252964427,0.203557312252964,1.03557312252964,0.345849802371542,1.74901185770751,0.741106719367589,3.04743083003953,0.719367588932806,1.26086956521739,0.292490118577075,0.535573122529644,0.349802371541502,0.409090909090909,0.986166007905138,2.18379446640316,0.83399209486166,0.701581027667984,0.478260869565217,0.3300395256917,0.179841897233202,0.353754940711462,0.50395256916996,0.0810276679841897,0.0671936758893281,0.0810276679841897,0.446640316205534,3.65217391304348,0.535573122529644,0.266798418972332,0.328063241106719,0.571146245059289,0.0494071146245059,0.150197628458498,0.614624505928854,0.254940711462451,0.379446640316206,0.395256916996047,1.07114624505929,0.387351778656126,0.197628458498024,1.08498023715415,0.195652173913043,0.0355731225296443,0.466403162055336,0.312252964426877,0.227272727272727,1.24110671936759,1.61264822134387,1.10869565217391,0.318181818181818,1.06126482213439,0.355731225296443,0.0869565217391304,0.298418972332016,0.243083003952569,0.648221343873518,2.57509881422925,1.66205533596838,0.843873517786561,0.517786561264822,0.393280632411067,0.326086956521739,0.112648221343874,1.15217391304348,0.869565217391304,0.794466403162055,3.90711462450593,1.54347826086957,0.978260869565217,0.383399209486166,0.810276679841897,1.44664031620553,0.0296442687747036,0.849802371541502,1.33794466403162,1.13636363636364,1.45652173913043,1.67391304347826,1.08300395256917,0.774703557312253,1.32608695652174,1.3201581027668,0.138339920948617,1.05138339920949,1.25691699604743,1.09090909090909,1.01581027667984,4.22332015810277,1.26482213438735,1.77667984189723,1.34189723320158,2.41501976284585,0.324110671936759,2.54347826086957,1.92687747035573,1.38339920948617,9.18577075098814,10.4328063241107,8.14822134387352,8.81225296442688,2.90513833992095,17.4584980237154,41.0928853754941,1.96442687747036
"104","FlowSOM_c05_Cytof_Covid samples_15 nov 2021_HKM_260122_00_1_0_CO123.fcs",19.8382420265527,0.389134747443919,0.106821303219899,0.350984282008241,0.259423164962613,0.259423164962613,0.0305203723485427,0.68670837784221,0.213642606439799,0.450175492141004,0.907981077369144,0.694338470929345,0.495956050663818,0.17549214100412,0.480695864489547,0.213642606439799,0.198382420265527,0.221272699526934,0.68670837784221,3.18174881733557,0.221272699526934,0.236532885701206,0.495956050663818,0.160231954829849,0.305203723485427,0.618037540057989,0.0839310239584923,0.0305203723485427,0,0.0610407446970853,0.297573630398291,0.289943537311155,0.22890279261407,0.221272699526934,0.671448191667938,0.335724095833969,0.091561117045628,0.00763009308713566,0.198382420265527,1.22844498702884,0.366244468182512,0.190752327178392,0.183122234091256,0.221272699526934,0.473065771402411,0.564626888448039,0.045780558522814,0.0152601861742713,0.114451396307035,3.08255760720281,1.89989317869678,1.09873340454754,0.305203723485427,0.541736609186632,0.152601861742713,0.244162978788341,0.091561117045628,0,0.747749122539295,1.72440103769266,1.51838852434,0.259423164962613,0.595147260796582,0.122081489394171,0.381504654356783,0.144971768655578,0.106821303219899,0.0763009308713566,1.03006256676331,1.38867694185869,1.49549824507859,0.541736609186632,0.40439493361819,0.450175492141004,0.167862047916985,0.358614375095376,0.129711582481306,0.00763009308713566,1.65573019990844,3.88371738135205,3.31146039981688,0.343354188921105,0.610407446970853,0.572256981535175,0.442545399053868,0.503586143750954,0.419655119792461,0.0305203723485427,1.56416908286281,4.27285212879597,3.86082710209065,0.091561117045628,0.755379215626431,1.24370517320311,0.717228750190752,0.68670837784221,0.610407446970853,0.747749122539295,6.40927819319396,5.76072028078743,4.63909659697848,19.8382420265527,2.93758583854723,4.84510911033115,6.92812452311918,1.42682740729437,49.0920189226309,13.8409888600641,1.0911033114604
"105","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 011121 HKM_CO121.fcs",7.38984941438929,0.801095168077879,0.433504030826953,1.75683212493028,3.67084114992648,1.42980276834153,0.212949348476398,0.324494245297369,0.0507022258277138,3.5263398063175,1.36135476347412,0.912640064898849,0.626172488972266,1.18389697307712,0.656593824468894,1.3993814328449,0.172387567814227,0.0583075597018709,0.286467575926583,1.22952897632206,2.59848907367033,1.31318764893779,0.552654261522081,0.557724484104852,1.06474674238199,2.17259037671754,0.633777822846423,0.327029356588754,0.0380266693707854,0.0811235613243421,0.879683618110835,0.785884500329564,0.382801804999239,0.937991177812706,0.471530700197739,0.377731582416468,0.608426709932566,1.4348729909243,0.798560056786493,0.324494245297369,0.319424022714597,0.0583075597018709,3.3311362368808,0.367591137250925,2.77341175277595,0.291537798509355,0.608426709932566,0.666734269634437,0.930385843938549,0.446179587283882,2.90016731734523,1.18896719565989,1.34107387314303,0.818840947117578,1.63768189423516,0.608426709932566,0.238300461390255,0.116615119403742,0.671804492217208,0.390407138873397,1.09009785529585,1.22952897632206,0.524768037316838,0.390407138873397,0.271256908178269,0.616032043806723,0.248440906555798,0.0836586726157278,2.45905795264412,2.98636110125234,1.17882675049435,4.68235055518937,1.05207118592506,0.687015159965523,0.098869340364042,0.281397353343812,1.2574152005273,0.0177457790396998,0.763068498707093,1.02418496171982,2.11428281701567,1.33346853926887,0.702225827713837,0.225624904933327,0.263651574304112,0.580540485727323,0.321959134005983,0.0278862242052426,0.362520914668154,0.816305835826193,1.36896009734827,1.20924808599098,1.33853876185165,0.712366272879379,0.85940272777975,0.220554682350555,0.532373371190995,0.159712011357299,0.532373371190995,1.07488718754753,0.77067383258125,7.38984941438929,5.80793996856462,16.3565380520205,10.3964914059727,7.07296050296608,20.9222734878061,26.6668356740861,5.3871114941946
"106","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 021221 HKM_CO172.fcs",35.2867183558022,1.12924889669043,0.818687683440762,0.264367897777746,0.299190550979654,0.649549082174355,0.317667877168421,0.553609119271141,0.094518630119463,1.63737536688152,0.503151805447969,3.05799748424097,0.584167774121794,0.879804993142069,0.688635733727516,0.420714503990392,0.433506499044154,0.0447719826881667,0.333302537789685,0.968638292126527,0.468329152246061,0.763255704874461,0.710666391875662,0.594827769999929,0.871987662831437,1.13706622700106,0.165585269307029,0.0803053022819498,0.0938079637275874,0.050457313823172,0.267921229737125,0.628939756809961,0.355333195937831,0.291373220669021,0.481831813691699,7.4634184474782,0.145686610334511,0.0902546317682091,0.120813286618863,0.11797062105136,0.152793274253267,0.159899938172024,0.416450505639138,2.87535622152893,9.83349086438353,0.271474561696503,0.149950608685765,0.210357251995196,0.164163936523278,0.125787951361992,0.347515865627199,0.456247823584175,0.270053228912751,0.351069197586577,1.55422739903207,1.57910072274772,0.158478605388273,0.0561426449581773,0.118681287443236,0.0753306375388201,0.210357251995196,0.44061316296291,0.441323829354786,0.422135836774143,0.215331916738326,0.205382587252066,0.368125190991593,0.0611173097013069,0.407211842544754,0.722747720537548,0.140711945591381,0.473303816989191,0.546502455352384,0.401526511409749,0.502441139056093,0.353201196762204,1.1271168975148,0.127919950537619,0.184062595495796,0.165585269307029,0.287109222317767,0.513101134934228,0.283555890358389,0.442745162138537,0.459090489151678,0.196143924157683,1.41849011818382,0.242337239629601,0.210357251995196,0.262235898602119,0.319089209952172,0.383049185220982,0.378785186869728,0.208225252819569,0.295637219020275,0.293505219844648,1.50590208438453,0.696453064038149,0.245890571588979,0.413607840071635,0.23594124210272,35.2867183558022,8.04829688799187,15.0654168413722,4.92207543013083,1.55422739903207,4.62430621193493,14.6567836660436,15.8421752076923
"107","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 04112021 HKM-002_CO143.fcs",7.01054311757046,1.04066030999286,0.42004452471962,1.03961019868106,0.50930398622254,0.113412021674297,0.0535556769017516,0.446297307514597,0.061956567396144,2.26824043348595,0.56390977443609,2.68618473558197,1.37249548452136,1.07216364934683,0.401142521107237,0.142815138404671,0.108161465115302,0.127063468727685,0.413743856848826,0.790733817784685,0.370689293065065,2.3249464443231,1.78728945268198,0.879993279287605,1.61612130885874,2.03301549964296,0.738228252194733,0.488301759986559,0.101860797244508,0.176418700382241,0.376989960935859,3.37085731087495,0.651069013315411,0.864241609610619,0.656319569874407,0.384340740118453,1.26958457596505,0.890494392405595,1.44495316503549,0.0724576805141345,0.0871592388793212,0.367538959129668,1.47855672701306,0.358087957323476,1.58776830344016,0.315033393539715,0.570210442306885,1.19817700676272,1.03645986474566,0.0945100180619146,0.178518923005839,2.46671147141597,1.60457008442895,1.25068257235267,1.24333179317008,0.315033393539715,0.203721594489016,0.0840089049439241,0.0934599067501155,0.0913596841265174,0.222623598101399,1.49010795144285,1.88915024992649,0.792834040408283,0.871592388793212,0.508253874910741,0.204771705800815,0.0241525601713782,0.808585710085269,1.17927500315033,0.801234930902676,2.22308564707859,1.72218255135044,1.06796320409963,0.639517788885622,1.35569370353257,1.1089175452598,0.0241525601713782,0.677321796110388,0.700424244969967,1.01650774982148,1.71483177216785,1.65287520477171,0.953501071113538,0.986054521779309,1.24963246104087,1.2128785651279,0.0462048977191582,0.494602427857353,1.15197210904356,1.41344982568152,1.35674381484437,2.99491746125089,2.02776494308397,1.38404670895115,0.762380812366111,1.72848321922124,0.26567816188516,1.04066030999286,1.31368925106061,1.15617255429075,7.01054311757046,13.6535472760113,10.1892300583862,5.59604318057714,8.11946066283026,12.5005250556559,39.4264292014954,3.50422144747343
"108","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 08112021 HKM-001_CO185.fcs",5.13759673071907,2.5041300756456,0.735805582123294,0.939048778367099,1.15750804277889,0.755369098339275,0.138031475523867,0.223893574471785,0.0826015129119207,1.71072080688636,1.2477175897748,1.92265889922615,1.02491087731502,0.559733936179463,0.474958699243544,0.473871837231545,0.131510303451874,0.14563950960786,0.436918528823581,1.52921485088253,1.21619859142683,0.737979306147292,0.944483088427093,0.247804538735762,0.204330058255804,1.15207373271889,0.516259455699504,0.228241022519781,0.0652117207199374,0.185853404051822,0.6249456568994,1.27271541605078,0.465176941135553,3.54860446917659,0.210851230327798,0.116294235283888,0.444526562907573,0.774932614555256,1.30966872445874,0.176071645943831,0.0978175810799061,0.22932788453178,3.3290583427528,0.199982610207808,0.207590644291801,0.346708981827667,0.440179114859577,0.881445091731154,1.29880010433875,0.272802365011738,0.484740457351535,2.59868707068951,1.34879575689071,1.15750804277889,0.830362577167203,0.36409877401965,0.158681853751848,0.0554299626119468,0.209764368315799,0.26084688287975,0.346708981827667,0.76080340839927,0.91622467611512,0.488001043387532,0.776019476567255,1.06077732371098,0.301060777323711,0.0478219285279541,1.05969046169898,1.05751673767498,0.805364750891227,2.88996608990523,0.873837057647161,1.54443091905052,0.486914181375533,1.9748282758021,3.46817668028867,0.0228241022519781,0.651030345187375,1.11838101034693,1.32271106860273,1.95200417355013,1.88461872880619,0.433657942787584,0.451047734979567,1.15424745674289,1.76289018346231,0.074993478827928,0.584731762455439,1.06186418572298,1.57921050343448,2.4986957655856,3.90292148508825,1.9780888618381,0.804277888879228,0.495609077471524,2.17698461003391,0.255412572819755,1.48682723241457,1.49769585253456,1.44443961394661,5.13759673071907,9.60786018607078,10.456699417442,7.40370402573689,6.38314059646987,15.3084514390053,44.1005129988697,1.60203460568646
"109","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 131221 HKM_CO117.fcs",3.74756061257566,4.12959349055668,1.78612774120994,0.56229947408461,0.625144709423478,0.444878113319882,0.0843449211126914,0.158766910329772,0.00826910991300896,1.82581946879238,0.95921674990904,9.63682069262065,0.659874971058115,1.15106009989085,0.446531935302484,0.233188899546853,0.0661528793040717,0.0231535077564251,0.0909602090430986,0.587106803823636,0.734296960275196,0.646644395197301,0.757450468031621,0.386994343928819,0.458108689180697,0.487877484867529,0.681374656831939,0.491185128832732,0.254688585320676,0.0893063870604968,0.317533820659544,0.484569840902325,0.418416961598254,0.782257797770648,0.329110574537757,0.167036020242781,1.79108920715774,1.69682135414944,1.53474679985446,0.0843449211126914,0.216650679720835,0.056229947408461,1.54136208778487,0.0975754969735058,0.0843449211126914,0.492838950815334,2.77842093077101,6.15056395329607,4.36443621208613,0.12899811464294,0.486223662884927,1.00221612145669,0.635067641319088,0.405186385737439,0.272880627129296,0.259650051268481,0.264611517216287,0.238150365494658,0.228227433599047,0.132305758608143,0.360533192207191,0.623490887440876,0.305957066781332,0.740912248205603,0.276188271094499,0.383686699963616,0.446531935302484,0.0545761254258592,1.34124962789005,2.06893130023484,0.477954552971918,1.63232229682797,1.67036020242781,1.14609863394304,0.630106175371283,0.831872457248702,5.09046406244832,0.0181920418086197,0.481262196937122,0.380379055998412,0.855025965005127,0.557338008136804,0.484569840902325,0.855025965005127,1.24036648695134,1.85062679853141,3.17864585056065,0.0248073297390269,0.391955809876625,0.669797902953726,1.24863559686435,0.360533192207191,0.630106175371283,0.625144709423478,2.0275857506698,0.818641881387887,3.26299077167334,0.125690470677736,0.489531306850131,0.967485859822049,0.717758740449178,3.74756061257566,18.5194985611749,6.71782489332848,4.7944299275626,20.4743161446102,11.4990242450303,33.5328945192339,0.714451096483974
"110","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 151221 HKM_CO120.fcs",2.36993750507264,1.87809431052674,1.01939777615453,0.545410275140005,1.36352568785001,1.30508887265644,0.159077996915835,0.18018018018018,0.0308416524632741,1.19308497686876,1.47552958363769,3.07604902199497,0.837594351107865,2.7708789870952,0.55839623407191,0.298677055433812,0.128236344452561,0.0308416524632741,0.0762925087249412,0.797013229445662,0.550280009739469,1.0778345913481,0.754808862916971,0.425290155019885,0.100641181722263,0.305170034899765,0.271081892703514,0.15420826231637,0.121743364986608,0.0616833049265482,0.285691096501907,0.563265968671374,1.51935719503287,1.50637123610097,0.822985147309472,0.0454508562616671,0.495089684278873,0.707734761788816,0.719097475854233,0.131482834185537,0.21426832237643,0.121743364986608,1.28074019965912,0.209398587776966,0.769418066715364,3.40881421962503,0.813245678110543,1.76933690447204,1.05673240808376,0.185049914779644,0.397694992289587,1.53396639883126,1.024267510754,0.631442253063875,0.94472851229608,1.29210291372454,0.696372047723399,0.141222303384466,0.246733219706193,0.251602954305657,0.573005437870303,0.749939128317507,0.715850986121256,0.871682493304115,0.728836945053161,1.18334550766983,0.616833049265482,0.0649297946595244,1.39923707491275,1.86835484132781,0.881421962503044,2.46083921759597,1.07296485674864,1.43981819657495,1.29047966885805,3.18805291778265,5.81283986689392,0.0243486729973216,0.660660660660661,0.621702783864946,0.996672348023699,1.15412710007305,0.887914941968996,0.934989043097151,1.70765359954549,1.99172145118091,3.48510672834997,0.0308416524632741,0.402564726889051,0.723967210453697,0.920379839298758,1.40410680951221,1.87484782079377,1.24340556772989,2.01282363444526,0.499959418878338,3.36336336336336,0.0957714471227985,0.542163785407029,1.11192273354436,0.688255823390958,2.36993750507264,10.7264020777534,13.7440142845548,4.68143819495171,7.19259800340881,12.5704082460839,45.4995536076617,3.21564808051295
"111","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 171121 HKM_CO142.fcs",15.7654002213205,0.272962006639616,0.0368867576540022,0.929546292880856,0.83364072298045,0.258207303578015,0.0442641091848027,0.715603098487643,0.398376982663224,3.99114717816304,0.568056067871634,0.405754334194024,0.236075248985614,0.66396163777204,0.228697897454814,0.236075248985614,0.0811508668388049,0.243452600516415,0.922168941350055,0.804131316857248,0.885282183696053,1.74843231279971,0.50165990409443,0.486905201032829,0.236075248985614,0.604942825525636,0.103282921431206,0.0221320545924013,0.00737735153080044,0.110660272962007,1.48284765769089,0.236075248985614,0.110660272962007,0.125414976023608,0.191811139800812,0.0442641091848027,0.0147547030616009,0.0442641091848027,0.154924382146809,1.6599040944301,0.309848764293619,0.125414976023608,0.885282183696053,0.184433788270011,0.110660272962007,0.177056436739211,0.0221320545924013,0.0885282183696053,0.110660272962007,3.49686462559941,5.99778679454076,0.870527480634452,0.870527480634452,0.383622279601623,0.361490225009222,0.199188491331612,0.0295094061232018,0,0.560678716340834,2.50092216894135,1.37218738472888,0.944300995942457,0.590188122464035,0.545924013279233,0.33935817041682,0.0442641091848027,0.00737735153080044,0.0516414607156031,1.10660272962007,3.290298782737,1.33530062707488,1.21726300258207,1.24677240870527,0.678716340833641,0.0959055699004058,0.140169679085208,0.132792327554408,0,1.92548874953892,1.86646993729251,2.63371449649576,0.228697897454814,0.538546661748432,0.16230173367761,0.0590188122464035,0.0737735153080044,0.265584655108816,0.0221320545924013,1.76318701586131,3.91737366285503,5.41497602360753,0.228697897454814,0.641829583179639,0.16230173367761,0.0811508668388049,0.0295094061232018,0.287716709701217,0.258207303578015,3.253412025083,5.56990040575433,3.78458133530063,15.7654002213205,3.54850608631501,5.14201401696791,10.1217263002582,1.15824419033567,51.1988196237551,12.2095167834747,0.855772777572851
"112","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 191021 HKM_CO119.fcs",99.8066698888352,0,0,0,0,0,0,0.0483325277912035,0,0,0,0,0,0,0,0,0,0,0,0,0.096665055582407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483325277912035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8066698888352,0,0,0.14499758337361,0,0.0483325277912035,0,0
"113","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 201221 HKM_CO115.fcs",2.73272957034541,0.235625526537489,0.417280960404381,0.225094776748104,0.344882055602359,0.331718618365628,0.0816133108677338,0.342249368155013,0.0473883740522325,1.29923125526537,1.66780749789385,1.12415754001685,0.67396798652064,1.087299915754,0.309340775063185,0.213247683235046,0.225094776748104,0.0368576242628475,0.107940185341196,1.32160909856782,1.03596251053075,1.32819081718618,1.23078138163437,0.388321398483572,1.79417649536647,2.86962931760741,1.00963563605729,0.339616680707666,0.327769587194608,0.188237152485257,0.211931339511373,0.626579612468408,0.585772957034541,1.5769797809604,2.35888795282224,0.659488205560236,0.727938079191238,1.2636899747262,1.47298862679023,0.148746840775063,0.462036647009267,0.180339090143218,0.784540859309183,0.264585088458298,0.481781802864364,1.85736099410278,1.64937868576243,2.32729570345409,4.35314869418703,0.148746840775063,0.625263268744735,1.92581086773378,2.04033277169334,1.13073925863521,0.604201769165965,0.232992839090143,1.18076032013479,0.472567396798652,0.384372367312553,0.169808340353833,0.634477674810446,1.22156697556866,2.10351727042965,1.9297598989048,0.633161331086773,1.17681128896377,0.418597304128054,0.143481465880371,1.82971777590564,1.97978096040438,0.460720303285594,2.29570345408593,2.02716933445661,1.76784962089301,0.949083824768324,1.20050547598989,2.10878264532435,0.0236941870261163,0.556813395113732,0.431760741364785,0.810867733782645,1.86394271272115,1.44666175231676,0.616048862679023,0.814816764953665,0.910909856781803,1.03596251053075,0.0052653748946925,0.600252737994945,0.817449452401011,1.0385951979781,1.82576874473463,3.7910699241786,0.784540859309183,1.01621735467565,0.330402274641954,1.31634372367313,0.182971777590564,0.696345829823083,1.39269165964617,0.563395113732098,2.73272957034541,6.22235678180286,14.3231360572873,6.25921440606571,15.5091617523168,13.3674705139006,40.0023694187026,1.58356149957877
"114","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 221121 HKM_CO175.fcs",6.73175467932467,0.428825718755057,0.453098872646853,0.458492906845029,0.426128701655969,0.258913641512487,0.0431522735854145,0.25351960731431,0.148335940449862,3.59782081018394,2.43270942337774,1.75306111440747,0.625707966988511,0.695830411564809,0.307459949296079,0.0701224445762986,0.0566373590808566,0.0350612222881493,0.277792761206106,2.91277846701548,2.52980203894493,0.757861804843843,1.27299207076973,0.364097308376935,0.0755164787744754,0.11866875235989,0.0512433248826798,0.00809105129726522,0.0269701709908841,0.0620313932790334,0.493554129133179,1.12195911322078,0.658072172177572,1.54539079777766,0.231943470521603,0.0269701709908841,0.0350612222881493,0.0701224445762986,0.178003128539835,0.156426991747128,0.0916985813690059,0.0701224445762986,1.04374561734721,0.151032957548951,0.267004692809752,0.579858676304008,0.072819461675387,0.183397162738012,0.450401855547764,0.264307675710664,1.22714278008523,2.92356653541183,1.26490101947246,1.99039861912725,0.517827283024974,0.226549436323426,0.0890015642699175,0.00539403419817682,0.369491342575112,0.447704838448676,1.13274718161713,0.725497599654782,0.979017206969092,0.844166352014672,1.11117104482442,1.07610982253627,0.267004692809752,0.0404552564863261,2.06861211500081,2.94244565510545,1.06262473704083,3.87291655429095,1.22983979718431,1.75575813150655,0.569070607907654,1.49145045579589,1.73418199471385,0.00809105129726522,0.671557257673014,0.890015642699175,1.67754463563299,2.14952262797346,1.54269378067857,0.857651437510114,1.48605642159771,2.1414315766762,1.72609094341658,0.00809105129726522,0.315551000593344,0.577161659204919,1.51842062678677,0.787528992933815,4.17767948648794,3.1636010572307,4.61729327363935,1.41053994282324,1.38087275473327,0.0620313932790334,0.426128701655969,0.64458708668213,0.868439505906467,6.73175467932467,7.07157883380981,5.2591833432224,12.7434057931927,1.53999676357948,16.9831166729597,48.5085495442041,1.1624143697071
"115","FlowSOM_c06_COVID-19 STUDY CyTOF FIXED 221221 HKM_CO093.fcs",0.556634081811466,6.48805126531173,1.47576751937052,0.273163021629701,0.874465270500112,0.974968646382738,0.171800642534403,0.439809644888072,0.105657395158658,4.04504612847252,1.4611644647551,4.43675159345096,0.555775078598794,1.64585015547958,0.205301767828612,0.196711735701892,0.0489631831223049,0.058412218461697,0.201006751765252,0.929441476111121,0.592712216743691,0.644252409504012,0.722421701857165,0.582404178191626,0.131427491538818,0.219904822444036,0.796295978146958,0.520555946879241,0.126273472262786,0.140876526878211,0.420052570996616,0.546326043259402,1.38041816276393,2.61051076331025,1.30224887041078,0.194993729276547,1.06344597728795,2.15523906059409,1.59946398199529,0.118542443348738,0.426924596697992,0.187262700362499,1.82280481729002,0.179531671448451,0.269727008779013,0.774820897830158,0.605597264933771,1.52129468964214,1.4027522462934,0.117683440136066,0.412321542082567,1.47490851615785,0.77997491710619,0.580686171766282,0.568660126788874,0.31525417905063,0.278317040905733,0.199288745339908,0.170941639321731,0.113388424072706,0.496503856924425,0.615905303485835,0.609033277784459,0.90796639579432,0.529145979005961,0.792000962083598,0.709536653667085,0.147748552579587,1.5960279691446,1.51356366072809,0.815194048825743,1.553077808511,0.925146460047761,1.18714243991273,0.711254660092429,2.70671912312952,6.59199065404505,0.0231930867421444,0.737024756472589,0.652842441630732,0.975827649595409,0.826361090590479,0.811758035975055,0.620200319549195,1.03509887126978,1.66904324222173,3.38790867077843,0.0360781349322246,0.574673149277578,0.588417200680331,0.681189547648908,1.42938134588623,1.56939886955177,0.715549676155789,1.25414469050114,0.389987458553095,3.7048808562544,0.461284725204872,0.582404178191626,1.13388424072706,0.516260930815881,0.556634081811466,16.2497637741165,10.2075351761816,8.39417939423094,10.439466043603,12.052674077001,40.7665744669885,1.33317298606697
